source,geneTarget,signatureName,PMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPK_group,VASP,140.138.144.141/~RegPhos/download/RegPhos,17287340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPK_group,VASP,140.138.144.141/~RegPhos/download/RegPhos,8182057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,ACACA,140.138.144.141/~RegPhos/download/RegPhos,7907095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,ACACA,140.138.144.141/~RegPhos/download/RegPhos,7907095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,ACACA,140.138.144.141/~RegPhos/download/RegPhos,7907095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,EF2K,140.138.144.141/~RegPhos/download/RegPhos,15024086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,EF2K,140.138.144.141/~RegPhos/download/RegPhos,11500364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,EF2K,140.138.144.141/~RegPhos/download/RegPhos,14709557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,F262,140.138.144.141/~RegPhos/download/RegPhos,12853467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,GRIK2,140.138.144.141/~RegPhos/download/RegPhos,8094892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,MTOR,140.138.144.141/~RegPhos/download/RegPhos,14970221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa1,RAF1,140.138.144.141/~RegPhos/download/RegPhos,11971957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa2,ACACA,140.138.144.141/~RegPhos/download/RegPhos,7907095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa2,ACACB,140.138.144.141/~RegPhos/download/RegPhos,9148944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa2,EF2K,140.138.144.141/~RegPhos/download/RegPhos,15024086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa2,EF2K,140.138.144.141/~RegPhos/download/RegPhos,11500364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa2,EF2K,140.138.144.141/~RegPhos/download/RegPhos,14709557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa2,F262,140.138.144.141/~RegPhos/download/RegPhos,12853467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPKa2,HNF4A,140.138.144.141/~RegPhos/download/RegPhos,12740371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,4EBP1,140.138.144.141/~RegPhos/download/RegPhos,10713094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,4EBP1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,APLF,140.138.144.141/~RegPhos/download/RegPhos,17507382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,ATF2,140.138.144.141/~RegPhos/download/RegPhos,15916964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,ATF2,140.138.144.141/~RegPhos/download/RegPhos,15916964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,ATM,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,BLM,140.138.144.141/~RegPhos/download/RegPhos,11375976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,11114888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,11278964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,10373534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,CE164,140.138.144.141/~RegPhos/download/RegPhos,18283122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,CHK1,140.138.144.141/~RegPhos/download/RegPhos,11390642,,,,,,,,,17525332,18691976,18669648,11252893,,,,,,,,,,,,,,,,,,,,
ATM,CHK1,140.138.144.141/~RegPhos/download/RegPhos,10859164,,,,,,,,,15707391,15870257,19716789,15674326,15533933,,,,,,,,,,,,,,,,,,,
ATM,CHK2,140.138.144.141/~RegPhos/download/RegPhos,12493754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,CHK2,140.138.144.141/~RegPhos/download/RegPhos,10973490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,CHK2,140.138.144.141/~RegPhos/download/RegPhos,11901158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,COM1,140.138.144.141/~RegPhos/download/RegPhos,10910365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,COM1,140.138.144.141/~RegPhos/download/RegPhos,10910365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,CREB1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,CREB1,140.138.144.141/~RegPhos/download/RegPhos,16293623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,DCR1C,140.138.144.141/~RegPhos/download/RegPhos,15468306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,DNLI4,140.138.144.141/~RegPhos/download/RegPhos,10608806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,DYRK2,140.138.144.141/~RegPhos/download/RegPhos,19965871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,DYRK2,140.138.144.141/~RegPhos/download/RegPhos,19965871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,E2F1,140.138.144.141/~RegPhos/download/RegPhos,11459832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,FACD2,140.138.144.141/~RegPhos/download/RegPhos,12086603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,FACD2,140.138.144.141/~RegPhos/download/RegPhos,12086603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,FACD2,140.138.144.141/~RegPhos/download/RegPhos,12086603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,FBX31,140.138.144.141/~RegPhos/download/RegPhos,19412162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,H2AX,140.138.144.141/~RegPhos/download/RegPhos,9488723,,,,,,,,,14627815,15059890,15489221,15613478,17525332,11571274,,,,,,,,,,,,,,,,,,
ATM,IPP2,140.138.144.141/~RegPhos/download/RegPhos,18250156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,MCM3,140.138.144.141/~RegPhos/download/RegPhos,15210935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,MDM2,140.138.144.141/~RegPhos/download/RegPhos,11331603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,NBN,140.138.144.141/~RegPhos/download/RegPhos,15279770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,NBN,140.138.144.141/~RegPhos/download/RegPhos,10802669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,NBN,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,NEMO,140.138.144.141/~RegPhos/download/RegPhos,16497931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,NFAT5,140.138.144.141/~RegPhos/download/RegPhos,15173573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,NFAT5,140.138.144.141/~RegPhos/download/RegPhos,15173573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,NFAT5,140.138.144.141/~RegPhos/download/RegPhos,15173573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,P53,140.138.144.141/~RegPhos/download/RegPhos,10446957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,P53,140.138.144.141/~RegPhos/download/RegPhos,11875057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,RAD17,140.138.144.141/~RegPhos/download/RegPhos,10608806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,RAD17,140.138.144.141/~RegPhos/download/RegPhos,10608806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,RAD50,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,RAD9A,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,RFA2,140.138.144.141/~RegPhos/download/RegPhos,14872059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,RFWD3,140.138.144.141/~RegPhos/download/RegPhos,20173098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,RFWD3,140.138.144.141/~RegPhos/download/RegPhos,20173098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,SIAH1,140.138.144.141/~RegPhos/download/RegPhos,18536714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,SMC1A,140.138.144.141/~RegPhos/download/RegPhos,11877377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,SMC1A,140.138.144.141/~RegPhos/download/RegPhos,11877377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,SOSB1,140.138.144.141/~RegPhos/download/RegPhos,18449195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,SP1,140.138.144.141/~RegPhos/download/RegPhos,18171990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,STK11,140.138.144.141/~RegPhos/download/RegPhos,12234250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,TAOK3,140.138.144.141/~RegPhos/download/RegPhos,17396146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,TBL2,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,TERF1,140.138.144.141/~RegPhos/download/RegPhos,11375976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,TIF1B,140.138.144.141/~RegPhos/download/RegPhos,16862143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,TP53B,140.138.144.141/~RegPhos/download/RegPhos,12697768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,TP53B,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,UBP10,140.138.144.141/~RegPhos/download/RegPhos,20096447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,UBP10,140.138.144.141/~RegPhos/download/RegPhos,20096447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,WRN,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,11114888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,11114888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,11114888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,11114888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,11278964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,CE164,140.138.144.141/~RegPhos/download/RegPhos,18283122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,CHK1,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,CHK1,140.138.144.141/~RegPhos/download/RegPhos,15674326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,CREB1,140.138.144.141/~RegPhos/download/RegPhos,16293623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,E2F1,140.138.144.141/~RegPhos/download/RegPhos,11459832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,EXO1,140.138.144.141/~RegPhos/download/RegPhos,17525332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,H2AX,140.138.144.141/~RegPhos/download/RegPhos,9488723,,,,,,,,,14627815,15059890,15489221,15613478,17525332,,,,,,,,,,,,,,,,,,,
ATR,MCM2,140.138.144.141/~RegPhos/download/RegPhos,15210935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,MDM2,140.138.144.141/~RegPhos/download/RegPhos,14654783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,RAD17,140.138.144.141/~RegPhos/download/RegPhos,11418864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,RAD17,140.138.144.141/~RegPhos/download/RegPhos,11418864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,ARHG2,140.138.144.141/~RegPhos/download/RegPhos,14970201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,11039908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,AURKA,140.138.144.141/~RegPhos/download/RegPhos,16083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,BRCA1,140.138.144.141/~RegPhos/download/RegPhos,14990569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,CENPA,140.138.144.141/~RegPhos/download/RegPhos,15108802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,DLGP5,140.138.144.141/~RegPhos/download/RegPhos,15987997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,DLGP5,140.138.144.141/~RegPhos/download/RegPhos,15987997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,DLGP5,140.138.144.141/~RegPhos/download/RegPhos,15987997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,DLGP5,140.138.144.141/~RegPhos/download/RegPhos,15987997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,H31,140.138.144.141/~RegPhos/download/RegPhos,15249581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,K1C18,140.138.144.141/~RegPhos/download/RegPhos,7523419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,LATS2,140.138.144.141/~RegPhos/download/RegPhos,10673337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,MBD3,140.138.144.141/~RegPhos/download/RegPhos,12354758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,MPIP2,140.138.144.141/~RegPhos/download/RegPhos,12400006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,P53,140.138.144.141/~RegPhos/download/RegPhos,15469940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,P53,140.138.144.141/~RegPhos/download/RegPhos,10884347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,PARD3,140.138.144.141/~RegPhos/download/RegPhos,19812038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurA,PLK1,140.138.144.141/~RegPhos/download/RegPhos,12207013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,Sep-01,140.138.144.141/~RegPhos/download/RegPhos,16179162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,Sep-01,140.138.144.141/~RegPhos/download/RegPhos,16179162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,Sep-01,140.138.144.141/~RegPhos/download/RegPhos,16179162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,AURKB,140.138.144.141/~RegPhos/download/RegPhos,18220336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,BIRC5,140.138.144.141/~RegPhos/download/RegPhos,14610074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,BOREA,140.138.144.141/~RegPhos/download/RegPhos,15249581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,CENPA,140.138.144.141/~RegPhos/download/RegPhos,15108802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,DESM,140.138.144.141/~RegPhos/download/RegPhos,12686604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,DESM,140.138.144.141/~RegPhos/download/RegPhos,10574968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,DESM,140.138.144.141/~RegPhos/download/RegPhos,12686604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,GFAP,140.138.144.141/~RegPhos/download/RegPhos,12177195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,GFAP,140.138.144.141/~RegPhos/download/RegPhos,12177195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,GFAP,140.138.144.141/~RegPhos/download/RegPhos,9099667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,H31,140.138.144.141/~RegPhos/download/RegPhos,10464286,,,,,,,,,17938195,,,,,,,,,,,,,,,,,,,,,,,
AurB,H31,140.138.144.141/~RegPhos/download/RegPhos,10464286,,,,,,,,,12082625,,,,,,,,,,,,,,,,,,,,,,,
AurB,H31T,140.138.144.141/~RegPhos/download/RegPhos,18691976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,H32,140.138.144.141/~RegPhos/download/RegPhos,10464286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,H32,140.138.144.141/~RegPhos/download/RegPhos,10464286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,H33,140.138.144.141/~RegPhos/download/RegPhos,10464286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,H33,140.138.144.141/~RegPhos/download/RegPhos,10464286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,HASP,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,HASP,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,INCE,140.138.144.141/~RegPhos/download/RegPhos,12925766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,INCE,140.138.144.141/~RegPhos/download/RegPhos,12925766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,INCE,140.138.144.141/~RegPhos/download/RegPhos,12925766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,KIF23,140.138.144.141/~RegPhos/download/RegPhos,15854913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,KIF2C,140.138.144.141/~RegPhos/download/RegPhos,22067460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,NSUN2,140.138.144.141/~RegPhos/download/RegPhos,17215513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,P53,140.138.144.141/~RegPhos/download/RegPhos,20959462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,P53,140.138.144.141/~RegPhos/download/RegPhos,20959462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,P53,140.138.144.141/~RegPhos/download/RegPhos,20959462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,RGAP1,140.138.144.141/~RegPhos/download/RegPhos,12689593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,RGAP1,140.138.144.141/~RegPhos/download/RegPhos,15108802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,VIME,140.138.144.141/~RegPhos/download/RegPhos,12458200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurB,VIME,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurC,H31,140.138.144.141/~RegPhos/download/RegPhos,10464286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurC,H31,140.138.144.141/~RegPhos/download/RegPhos,10464286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AurC,TACC1,140.138.144.141/~RegPhos/download/RegPhos,21531210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ABL1,140.138.144.141/~RegPhos/download/RegPhos,18775435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ABL1,140.138.144.141/~RegPhos/download/RegPhos,12522270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ABL1,140.138.144.141/~RegPhos/download/RegPhos,12522270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ABL2,140.138.144.141/~RegPhos/download/RegPhos,15735735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ABL2,140.138.144.141/~RegPhos/download/RegPhos,12748290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ABL2,140.138.144.141/~RegPhos/download/RegPhos,12522270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ABL2,140.138.144.141/~RegPhos/download/RegPhos,12748290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ABL2,140.138.144.141/~RegPhos/download/RegPhos,12748290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ALK,140.138.144.141/~RegPhos/download/RegPhos,15592455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ATM,140.138.144.141/~RegPhos/download/RegPhos,16858402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ATM,140.138.144.141/~RegPhos/download/RegPhos,16858402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,ATM,140.138.144.141/~RegPhos/download/RegPhos,12556884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,AURKB,140.138.144.141/~RegPhos/download/RegPhos,14722118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,BMX,140.138.144.141/~RegPhos/download/RegPhos,12573241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,BMX,140.138.144.141/~RegPhos/download/RegPhos,12573241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,BRAF,140.138.144.141/~RegPhos/download/RegPhos,1508179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,BTK,140.138.144.141/~RegPhos/download/RegPhos,8630736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CHK2,140.138.144.141/~RegPhos/download/RegPhos,18644861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CHK2,140.138.144.141/~RegPhos/download/RegPhos,11390408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CHK2,140.138.144.141/~RegPhos/download/RegPhos,11390408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CLK2,140.138.144.141/~RegPhos/download/RegPhos,18691976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CLK2,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CSF1R,140.138.144.141/~RegPhos/download/RegPhos,20489731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CSF1R,140.138.144.141/~RegPhos/download/RegPhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CSF1R,140.138.144.141/~RegPhos/download/RegPhos,19369195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CSF1R,140.138.144.141/~RegPhos/download/RegPhos,20489731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CSF1R,140.138.144.141/~RegPhos/download/RegPhos,20489731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CSF1R,140.138.144.141/~RegPhos/download/RegPhos,20489731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autocatalysis,CSF1R,140.138.144.141/~RegPhos/download/RegPhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
