Source,geneTarget,PMID,ID
Blineage,RP11-138I18.2,27765066,S000039
Blineage,SNX29P1,27765066,S000039
CytotoxicCells,KLRD1,27765066,S000040
CytotoxicCells,CD8A,27765066,S000040
CytotoxicCells,GNLY,27765066,S000040
CytotoxicCells,KLRC3,27765066,S000040
CytotoxicCells,FGFBP2,27765066,S000040
CytotoxicCells,KLRC4,27765066,S000040
CytotoxicCells,KLRC1,27765066,S000040
CytotoxicCells,EOMES,27765066,S000040
MonocyticLineage,PLA2G7,27765066,S000041
MonocyticLineage,CSF1R,27765066,S000041
MonocyticLineage,FPR3,27765066,S000041
MonocyticLineage,RASSF4,27765066,S000041
MonocyticLineage,KYNU,27765066,S000041
MonocyticLineage,TFEC,27765066,S000041
MonocyticLineage,ADAP2,27765066,S000041
MyeloidDendriticCells,CD1B,27765066,S000042
MyeloidDendriticCells,CD1E,27765066,S000042
MyeloidDendriticCells,CD1A,27765066,S000042
MyeloidDendriticCells,CLEC10A,27765066,S000042
MyeloidDendriticCells,CLIC2,27765066,S000042
MyeloidDendriticCells,WFDC21P,27765066,S000042
Neutrophils,CSF3R,27765066,S000043
Neutrophils,FCGR3B,27765066,S000043
Neutrophils,FPR1,27765066,S000043
Neutrophils,PROK2,27765066,S000043
Neutrophils,NPL,27765066,S000043
Neutrophils,CEACAM3,27765066,S000043
Neutrophils,TNFRSF10C,27765066,S000043
Neutrophils,PLXNC1,27765066,S000043
Neutrophils,FCAR,27765066,S000043
Neutrophils,ABTB1,27765066,S000043
Neutrophils,SLC25A37,27765066,S000043
Neutrophils,CXCR1,27765066,S000043
Neutrophils,VNN3,27765066,S000043
Neutrophils,BTNL8,27765066,S000043
Neutrophils,CXCR2,27765066,S000043
Neutrophils,REPS2,27765066,S000043
Neutrophils,HAL,27765066,S000043
Neutrophils,ALPL,27765066,S000043
Neutrophils,CYP4F3,27765066,S000043
Neutrophils,KCNJ15,27765066,S000043
Neutrophils,CMTM2,27765066,S000043
Neutrophils,CLEC7A,27765066,S000043
Neutrophils,ARHGAP26,27765066,S000043
Neutrophils,BEST1,27765066,S000043
Neutrophils,CA4,27765066,S000043
Neutrophils,DGAT2,27765066,S000043
Neutrophils,DHX34,27765066,S000043
Neutrophils,LRG1,27765066,S000043
Neutrophils,MEGF9,27765066,S000043
Neutrophils,ORM1,27765066,S000043
Neutrophils,PHOSPHO1,27765066,S000043
Neutrophils,PI3,27765066,S000043
Neutrophils,SLC12A6,27765066,S000043
Neutrophils,TGM3,27765066,S000043
Neutrophils,TLE3,27765066,S000043
Neutrophils,FAM212B,27765066,S000043
Neutrophils,STEAP4,27765066,S000043
Neutrophils,DOCK5,27765066,S000043
Neutrophils,ABHD5,27765066,S000043
Neutrophils,CTB-167B5.2,27765066,S000043
Neutrophils,CYP4F2,27765066,S000043
Neutrophils,IRAK3,27765066,S000043
Neutrophils,KIF13A,27765066,S000043
Neutrophils,LINC00528,27765066,S000043
Neutrophils,LOC100289061,27765066,S000043
Neutrophils,LOC101928717,27765066,S000043
Neutrophils,LOC254896,27765066,S000043
Neutrophils,LRRC4,27765066,S000043
Neutrophils,MIR7109,27765066,S000043
Neutrophils,NATD1,27765066,S000043
Neutrophils,NFE4,27765066,S000043
Neutrophils,NHSL2,27765066,S000043
Neutrophils,PCBP1-AS1,27765066,S000043
Neutrophils,PLIN5,27765066,S000043
Neutrophils,RP11-44F14.8,27765066,S000043
Neutrophils,SKAP2,27765066,S000043
Neutrophils,SLC26A8,27765066,S000043
Neutrophils,TECPR2,27765066,S000043
NKcells,KIR2DL1,27765066,S000044
NKcells,KIR3DL1,27765066,S000044
NKcells,CD160,27765066,S000044
NKcells,KIR2DL4,27765066,S000044
NKcells,SH2D1B,27765066,S000044
NKcells,NCR1,27765066,S000044
NKcells,KIR2DL3,27765066,S000044
NKcells,PTGDR,27765066,S000044
NKcells,KIR3DS1,27765066,S000044
Tcells,CD3D,27765066,S000045
Tcells,CD3G,27765066,S000045
Tcells,TRAT1,27765066,S000045
Tcells,CD6,27765066,S000045
Tcells,CTLA4,27765066,S000045
Tcells,ICOS,27765066,S000045
Tcells,CD28,27765066,S000045
Tcells,SIRPG,27765066,S000045
Tcells,MAL,27765066,S000045
Tcells,FLT3LG,27765066,S000045
Tcells,CD5,27765066,S000045
Tcells,AV8S2,27765066,S000045
Tcells,CHRM3-AS2,27765066,S000045
Tcells,MGC40069,27765066,S000045
Tcells,PBX4,27765066,S000045
Tcells,THEMIS,27765066,S000045
Tcells,TNFRSF25,27765066,S000045
ActCD4,HELLS,25853550,S000046
ActCD4,EXO1,25853550,S000046
ActCD4,PSAT1,25853550,S000046
ActCD4,CEP55,25853550,S000046
ActCD4,FBXO5,25853550,S000046
ActCD4,MAD2L1,25853550,S000046
ActCD4,CCNB1,25853550,S000046
ActCD4,CCNB2,25853550,S000046
ActCD4,HMMR,25853550,S000046
ActCD4,PRC1,25853550,S000046
ActCD4,NEIL3,25853550,S000046
ActCD4,ANLN,25853550,S000046
ActCD4,BRIP1,25853550,S000046
ActCD4,BUB1B,25853550,S000046
ActCD4,CASC5,25853550,S000046
ActCD4,CCNE2,25853550,S000046
ActCD4,CKAP2L,25853550,S000046
ActCD4,DLGAP5,25853550,S000046
ActCD4,DTL,25853550,S000046
ActCD4,E2F8,25853550,S000046
ActCD4,ECT2,25853550,S000046
ActCD4,ESCO2,25853550,S000046
ActCD4,EXOC6,25853550,S000046
ActCD4,FIGNL1,25853550,S000046
ActCD4,IARS,25853550,S000046
ActCD4,KIF11,25853550,S000046
ActCD4,KIF18A,25853550,S000046
ActCD4,KIF20A,25853550,S000046
ActCD4,KNTC1,25853550,S000046
ActCD4,MASTL,25853550,S000046
ActCD4,MTHFD2,25853550,S000046
ActCD4,NCAPG2,25853550,S000046
ActCD4,NCAPH,25853550,S000046
ActCD4,NUF2,25853550,S000046
ActCD4,RTKN2,25853550,S000046
ActCD8,GAL,25853550,S000047
ActCD8,GPT2,25853550,S000047
ActCD8,MPZL1,25853550,S000047
ActCD8,KIAA0101,25853550,S000047
ActCD8,PCNA,25853550,S000047
ActCD8,ADRM1,25853550,S000047
ActCD8,AHSA1,25853550,S000047
ActCD8,C1GALT1C1,25853550,S000047
ActCD8,CCT5,25853550,S000047
ActCD8,CCT6B,25853550,S000047
ActCD8,CETN3,25853550,S000047
ActCD8,CSE1L,25853550,S000047
ActCD8,EIF2S1,25853550,S000047
ActCD8,GEMIN6,25853550,S000047
ActCD8,MND1,25853550,S000047
ActCD8,MRPS16,25853550,S000047
ActCD8,PTRH2,25853550,S000047
ActCD8,RFC5,25853550,S000047
ActCD8,SPC25,25853550,S000047
ActCD8,TIMM13,25853550,S000047
ActCD8,TIMM8B,25853550,S000047
ActCD8,TK1,25853550,S000047
ActCD8,TUBB,25853550,S000047
ActCD8,TXNDC17,25853550,S000047
ActBcells,PAX5,25853550,S000048
ActBcells,TNFRSF17,25853550,S000048
ActBcells,CD2,25853550,S000048
ActBcells,CD37,25853550,S000048
ActBcells,FAIM3,25853550,S000048
ActBcells,ARHGAP25,25853550,S000048
ActBcells,FAM65B,25853550,S000048
ActBcells,MAP4K1,25853550,S000048
ActBcells,CD38,25853550,S000048
ActBcells,CD180,25853550,S000048
ActBcells,CD27,25853550,S000048
ActBcells,TRAF3IP3,25853550,S000048
ActBcells,GIMAP4,25853550,S000048
ActBcells,AKNA,25853550,S000048
ActBcells,CCL21,25853550,S000048
ActBcells,CLEC17A,25853550,S000048
ActBcells,CLEC9A,25853550,S000048
ActBcells,CLECL1,25853550,S000048
memBcells,FCER1A,25853550,S000049
memBcells,SORL1,25853550,S000049
memBcells,CCNA2,25853550,S000049
memBcells,STAT5B,25853550,S000049
memBcells,AICDA,25853550,S000049
memBcells,CDKN3,25853550,S000049
memBcells,CLCN5,25853550,S000049
memBcells,ENPP1,25853550,S000049
memBcells,FCRL4,25853550,S000049
memBcells,MYC,25853550,S000049
memBcells,RUNX2,25853550,S000049
memBcells,SOX5,25853550,S000049
memBcells,STAT5A,25853550,S000049
memBcells,TLR9,25853550,S000049
CentralmemCD4,MAL,25853550,S000050
CentralmemCD4,DPEP2,25853550,S000050
CentralmemCD4,AIM2,25853550,S000050
CentralmemCD4,IL6R,25853550,S000050
CentralmemCD4,TXK,25853550,S000050
CentralmemCD4,KLF10,25853550,S000050
CentralmemCD4,TRIB2,25853550,S000050
CentralmemCD4,SPOCK2,25853550,S000050
CentralmemCD4,CYLD,25853550,S000050
CentralmemCD4,FYN,25853550,S000050
CentralmemCD4,ADAM19,25853550,S000050
CentralmemCD4,AHNAK,25853550,S000050
CentralmemCD4,COL4A1,25853550,S000050
CentralmemCD4,EPHA4,25853550,S000050
CentralmemCD4,IPCEF1,25853550,S000050
CentralmemCD4,MALT1,25853550,S000050
CentralmemCD4,NXN,25853550,S000050
CentralmemCD4,OPTN,25853550,S000050
CentralmemCD4,PLCL2,25853550,S000050
CentralmemCD4,PNRC1,25853550,S000050
CentralmemCD4,SMAD4,25853550,S000050
CentralmemCD8,KLRK1,25853550,S000051
CentralmemCD8,CD80,25853550,S000051
CentralmemCD8,MSC,25853550,S000051
CentralmemCD8,CD300A,25853550,S000051
CentralmemCD8,F2R,25853550,S000051
CentralmemCD8,CHN1,25853550,S000051
CentralmemCD8,RGS1,25853550,S000051
CentralmemCD8,GPR183,25853550,S000051
CentralmemCD8,SLAMF1,25853550,S000051
CentralmemCD8,ADAM23,25853550,S000051
CentralmemCD8,ATP2B4,25853550,S000051
CentralmemCD8,BCL2L11,25853550,S000051
CentralmemCD8,F8,25853550,S000051
CentralmemCD8,GABARAPL1,25853550,S000051
CentralmemCD8,PYHIN1,25853550,S000051
CentralmemCD8,RCAN2,25853550,S000051
CentralmemCD8,SLFN11,25853550,S000051
CentralmemCD8,ZEB2,25853550,S000051
CytotoxicCells,KLRB1,25853550,S000052
CytotoxicCells,SELL,25853550,S000052
CytotoxicCells,LILRA2,25853550,S000052
CytotoxicCells,BTN3A2,25853550,S000052
CytotoxicCells,BST2,25853550,S000052
CytotoxicCells,IL10RA,25853550,S000052
CytotoxicCells,LAT2,25853550,S000052
CytotoxicCells,SLAMF6,25853550,S000052
CytotoxicCells,SLAMF7,25853550,S000052
DendriticCells,CLIC2,25853550,S000053
DendriticCells,CD86,25853550,S000053
DendriticCells,CCL13,25853550,S000053
DendriticCells,TTYH2,25853550,S000053
DendriticCells,TNFAIP2,25853550,S000053
DendriticCells,STAB1,25853550,S000053
DendriticCells,CSF2RA,25853550,S000053
DendriticCells,GPR109B,25853550,S000053
DendriticCells,SIGLEC5,25853550,S000053
DendriticCells,THBD,25853550,S000053
DendriticCells,SIGLEC1,25853550,S000053
DendriticCells,UBD,25853550,S000053
DendriticCells,INHBA,25853550,S000053
DendriticCells,FN1,25853550,S000053
DendriticCells,LGMN,25853550,S000053
DendriticCells,FAM49A,25853550,S000053
DendriticCells,CCL3L1,25853550,S000053
DendriticCells,CCL3L3,25853550,S000053
DendriticCells,CLEC5A,25853550,S000053
DendriticCells,FSTL1,25853550,S000053
DendriticCells,PDGFRL,25853550,S000053
DendriticCells,C1QC,25853550,S000053
DendriticCells,GPX3,25853550,S000053
DendriticCells,FCGR1A,25853550,S000053
DendriticCells,CCDC88A,25853550,S000053
DendriticCells,CD300E,25853550,S000053
DendriticCells,CLEC1A,25853550,S000053
DendriticCells,CLEC4C,25853550,S000053
DendriticCells,HLA-DQA2,25853550,S000053
DendriticCells,NGFR,25853550,S000053
DendriticCells,PDPN,25853550,S000053
DendriticCells,PRKAR2B,25853550,S000053
DendriticCells,SLAMF9,25853550,S000053
DendriticCells,VCAM1,25853550,S000053
EffmemCD4,CNOT10,25853550,S000054
EffmemCD4,BMI1,25853550,S000054
EffmemCD4,CASP3,25853550,S000054
EffmemCD4,COPB2,25853550,S000054
EffmemCD4,DARS,25853550,S000054
EffmemCD4,EXOSC9,25853550,S000054
EffmemCD4,EZH2,25853550,S000054
EffmemCD4,GDE1,25853550,S000054
EffmemCD4,IFT74,25853550,S000054
EffmemCD4,KLF5,25853550,S000054
EffmemCD4,NDUFB9,25853550,S000054
EffmemCD4,NUP205,25853550,S000054
EffmemCD4,SHCBP1,25853550,S000054
EffmemCD4,XRCC6,25853550,S000054
EffmemCD8,KLRD1,25853550,S000055
EffmemCD8,PLXNC1,25853550,S000055
EffmemCD8,SH2D1B,25853550,S000055
EffmemCD8,IL2RB,25853550,S000055
EffmemCD8,CCL4,25853550,S000055
EffmemCD8,GZMH,25853550,S000055
EffmemCD8,RGS18,25853550,S000055
EffmemCD8,IL15,25853550,S000055
EffmemCD8,LY96,25853550,S000055
EffmemCD8,CFLAR,25853550,S000055
EffmemCD8,CMKLR1,25853550,S000055
EffmemCD8,CD244,25853550,S000055
EffmemCD8,C3AR1,25853550,S000055
EffmemCD8,CD55,25853550,S000055
EffmemCD8,PPP4R1,25853550,S000055
EffmemCD8,BIRC3,25853550,S000055
EffmemCD8,EFNA5,25853550,S000055
EffmemCD8,GPR114,25853550,S000055
EffmemCD8,IFI16,25853550,S000055
EffmemCD8,IKZF2,25853550,S000055
EffmemCD8,TYROBP,25853550,S000055
EffmemCD8,FGR,25853550,S000055
EffmemCD8,FCGR2C,25853550,S000055
EffmemCD8,APOBEC3H,25853550,S000055
EffmemCD8,ARHGAP10,25853550,S000055
EffmemCD8,ATP10D,25853550,S000055
EffmemCD8,DAPP1,25853550,S000055
EffmemCD8,DFNB31,25853550,S000055
EffmemCD8,DRAM1,25853550,S000055
EffmemCD8,FCGR3A,25853550,S000055
EffmemCD8,FCRL6,25853550,S000055
EffmemCD8,HAPLN3,25853550,S000055
EffmemCD8,HLA-DMB,25853550,S000055
EffmemCD8,HLA-DPA1,25853550,S000055
EffmemCD8,HLA-DPB1,25853550,S000055
EffmemCD8,JAKMIP1,25853550,S000055
EffmemCD8,NFKBIA,25853550,S000055
EffmemCD8,PTPN22,25853550,S000055
EffmemCD8,SETD7,25853550,S000055
EffmemCD8,SLA2,25853550,S000055
EffmemCD8,STXBP1,25853550,S000055
EffmemCD8,TLR5,25853550,S000055
Eosinophils,RNASE2,25853550,S000056
Eosinophils,CCL24,25853550,S000056
Eosinophils,FBXO16,25853550,S000056
Eosinophils,RNASE3,25853550,S000056
Eosinophils,CFD,25853550,S000056
Eosinophils,CREB3,25853550,S000056
Eosinophils,EGR1,25853550,S000056
Eosinophils,EPX,25853550,S000056
Eosinophils,HFE,25853550,S000056
Eosinophils,HIVEP1,25853550,S000056
Eosinophils,HIVEP2,25853550,S000056
Eosinophils,MBP,25853550,S000056
Eosinophils,PRNP,25853550,S000056
Eosinophils,S100A4,25853550,S000056
Eosinophils,SIGLEC8,25853550,S000056
iDC,DPYD,25853550,S000057
iDC,C1QB,25853550,S000057
iDC,IL1RN,25853550,S000057
iDC,TGM2,25853550,S000057
iDC,RAB38,25853550,S000057
iDC,FNDC3B,25853550,S000057
iDC,RRAGD,25853550,S000057
iDC,CSF1,25853550,S000057
iDC,ATP6V1A,25853550,S000057
iDC,RDX,25853550,S000057
iDC,TACSTD2,25853550,S000057
iDC,TM7SF4,25853550,S000057
iDC,CHST11,25853550,S000057
iDC,GRP,25853550,S000057
iDC,INPP5F,25853550,S000057
iDC,LPL,25853550,S000057
iDC,LPXN,25853550,S000057
iDC,MMD,25853550,S000057
iDC,PLAU,25853550,S000057
iDC,PLCB2,25853550,S000057
iDC,TIMD4,25853550,S000057
ImmatureBcells,BANK1,25853550,S000058
ImmatureBcells,FCRL2,25853550,S000058
ImmatureBcells,CD22,25853550,S000058
ImmatureBcells,STAP1,25853550,S000058
ImmatureBcells,FCRL1,25853550,S000058
ImmatureBcells,FCRL3,25853550,S000058
ImmatureBcells,FCRL5,25853550,S000058
ImmatureBcells,FCRLA,25853550,S000058
ImmatureBcells,PNOC,25853550,S000058
ImmatureBcells,HLA-DOB,25853550,S000058
ImmatureBcells,HLA-DQA1,25853550,S000058
ImmatureBcells,CYBB,25853550,S000058
ImmatureBcells,FAM129C,25853550,S000058
ImmatureBcells,HVCN1,25853550,S000058
ImmatureBcells,NCF1,25853550,S000058
ImmatureBcells,P2RY10,25853550,S000058
ImmatureBcells,ETS1,25853550,S000058
ImmatureBcells,SP100,25853550,S000058
ImmatureBcells,NCF1B,25853550,S000058
ImmatureBcells,HDAC9,25853550,S000058
ImmatureBcells,KIAA0226,25853550,S000058
ImmatureBcells,TAGAP,25853550,S000058
ImmatureBcells,TXNIP,25853550,S000058
ImmatureBcells,ZCCHC2,25853550,S000058
Macrophages,CSF3R,25853550,S000059
Macrophages,FCAR,25853550,S000059
Macrophages,CD163,25853550,S000059
Macrophages,MS4A7,25853550,S000059
Macrophages,TREM1,25853550,S000059
Macrophages,AIF1,25853550,S000059
Macrophages,CCL1,25853550,S000059
Macrophages,LRP1,25853550,S000059
Macrophages,CCL14,25853550,S000059
Macrophages,CPM,25853550,S000059
Macrophages,LILRA1,25853550,S000059
Macrophages,CCL26,25853550,S000059
Macrophages,CD300LB,25853550,S000059
Macrophages,CNR1,25853550,S000059
Macrophages,CNR2,25853550,S000059
Macrophages,ENG,25853550,S000059
Macrophages,IGF1,25853550,S000059
Macrophages,IL34,25853550,S000059
Macrophages,L1CAM,25853550,S000059
Macrophages,LILRA5,25853550,S000059
Macrophages,MS4A8B,25853550,S000059
Macrophages,TREML1,25853550,S000059
MastCells,CLC,25853550,S000060
MastCells,CPA3,25853550,S000060
MastCells,CTSG,25853550,S000060
MastCells,EMR1,25853550,S000060
MastCells,PTGS2,25853550,S000060
MastCells,ADAMTS3,25853550,S000060
MastCells,PTGS1,25853550,S000060
MastCells,SLC24A3,25853550,S000060
MastCells,NLRP3,25853550,S000060
MastCells,MS4A3,25853550,S000060
MastCells,TNFAIP6,25853550,S000060
MastCells,CMA1,25853550,S000060
MastCells,HDC,25853550,S000060
MastCells,MS4A2,25853550,S000060
MastCells,ATP8B4,25853550,S000060
MastCells,SERPINB2,25853550,S000060
MastCells,TARP,25853550,S000060
MastCells,LXN,25853550,S000060
MastCells,VAT1,25853550,S000060
MastCells,NTRK1,25853550,S000060
MastCells,ADCYAP1,25853550,S000060
MastCells,SCG2,25853550,S000060
MastCells,SIGLEC6,25853550,S000060
MastCells,SLC18A2,25853550,S000060
MastCells,TAL1,25853550,S000060
MastCells,HEY1,25853550,S000060
MastCells,ARHGAP15,25853550,S000060
MastCells,ACSL4,25853550,S000060
MastCells,C19orf59,25853550,S000060
MastCells,CASQ1,25853550,S000060
MastCells,DUSP14,25853550,S000060
MastCells,EGR3,25853550,S000060
MastCells,FST,25853550,S000060
MastCells,KRT1,25853550,S000060
MastCells,MEIS2,25853550,S000060
MastCells,PLAT,25853550,S000060
MastCells,RGS16,25853550,S000060
MastCells,SDPR,25853550,S000060
MastCells,SIGLEC14,25853550,S000060
MastCells,TIE1,25853550,S000060
MastCells,TIMP1,25853550,S000060
MastCells,TSPAN4,25853550,S000060
mDC,TSPAN4,25853550,S000061
mDC,ATP5O,25853550,S000061
mDC,CBX1,25853550,S000061
mDC,DNAJC15,25853550,S000061
mDC,ENSA,25853550,S000061
mDC,FOXN3,25853550,S000061
mDC,PRCP,25853550,S000061
mDC,SSB,25853550,S000061
mDC,TPMT,25853550,S000061
MDSC,CR2,25853550,S000062
MDSC,FCER2,25853550,S000062
MDSC,CD40,25853550,S000062
MDSC,CD14,25853550,S000062
MDSC,TPP1,25853550,S000062
MDSC,ADORA3,25853550,S000062
MDSC,STAT3,25853550,S000062
MDSC,SLA,25853550,S000062
MDSC,TBXAS1,25853550,S000062
MDSC,S100A9,25853550,S000062
MDSC,RNASE1,25853550,S000062
MDSC,SLC36A1,25853550,S000062
MDSC,TFRC,25853550,S000062
MDSC,SLC44A1,25853550,S000062
MDSC,LGALS3,25853550,S000062
MDSC,ARG1,25853550,S000062
MDSC,FLOT1,25853550,S000062
MDSC,GPSM3,25853550,S000062
MDSC,ST8SIA4,25853550,S000062
MDSC,GNA15,25853550,S000062
MDSC,PTPRE,25853550,S000062
MDSC,PSAP,25853550,S000062
MDSC,S100A8,25853550,S000062
MDSC,BIN2,25853550,S000062
MDSC,C1orf162,25853550,S000062
MDSC,GIMAP7,25853550,S000062
MDSC,PARVG,25853550,S000062
MDSC,AG2,25853550,S000062
MDSC,CAPS,25853550,S000062
MDSC,CD117,25853550,S000062
MDSC,CD11B,25853550,S000062
MDSC,CD11C,25853550,S000062
MDSC,CD124,25853550,S000062
MDSC,CD15,25853550,S000062
MDSC,CD163L1,25853550,S000062
MDSC,CD1D1,25853550,S000062
MDSC,CD21,25853550,S000062
MDSC,CD23,25853550,S000062
MDSC,CD274,25853550,S000062
MDSC,CD31,25853550,S000062
MDSC,CD35,25853550,S000062
MDSC,CD43,25853550,S000062
MDSC,CD44,25853550,S000062
MDSC,CD66B,25853550,S000062
MDSC,COX2,25853550,S000062
MDSC,CTR9,25853550,S000062
MDSC,EBP,25853550,S000062
MDSC,FAM48A,25853550,S000062
MDSC,FAM70B,25853550,S000062
MDSC,FCGRT,25853550,S000062
MDSC,FERMT3,25853550,S000062
MDSC,FLT1,25853550,S000062
MDSC,GLI4,25853550,S000062
MDSC,GPR34,25853550,S000062
MDSC,HLA-DR,25853550,S000062
MDSC,IDO,25853550,S000062
MDSC,IKZF1,25853550,S000062
MDSC,IL12,25853550,S000062
MDSC,IL13,25853550,S000062
MDSC,IL18BP,25853550,S000062
MDSC,IL1R,25853550,S000062
MDSC,IL4RA,25853550,S000062
MDSC,INPP5D,25853550,S000062
MDSC,ITGA3,25853550,S000062
MDSC,KDR,25853550,S000062
MDSC,KRIT1,25853550,S000062
MDSC,MGAT4A,25853550,S000062
MDSC,NAIP,25853550,S000062
MDSC,NEK3,25853550,S000062
MDSC,NFSF13,25853550,S000062
MDSC,NOG,25853550,S000062
MDSC,PDRG1,25853550,S000062
MDSC,PECAM1,25853550,S000062
MDSC,PIK3R5,25853550,S000062
MDSC,PPP1R2P4,25853550,S000062
MDSC,PTGES2,25853550,S000062
MDSC,RP11,25853550,S000062
MDSC,SELPLG,25853550,S000062
MDSC,STAT6,25853550,S000062
MDSC,TFGFB1,25853550,S000062
MDSC,TFGFB2,25853550,S000062
MDSC,TFGFB3,25853550,S000062
MDSC,TFGFB5,25853550,S000062
MDSC,TGFB2,25853550,S000062
MDSC,VTCN1,25853550,S000062
Monocytes,FCN1,25853550,S000063
Monocytes,LITAF,25853550,S000063
Monocytes,BASP1,25853550,S000063
Monocytes,ANXA5,25853550,S000063
Monocytes,HIF1A,25853550,S000063
Monocytes,OLR1,25853550,S000063
Monocytes,SDCBP,25853550,S000063
Monocytes,CD300LF,25853550,S000063
Monocytes,ACTR3,25853550,S000063
Monocytes,ARPC2,25853550,S000063
Monocytes,ATP6V1B2,25853550,S000063
Monocytes,DAZAP2,25853550,S000063
Monocytes,EIF4A1,25853550,S000063
Monocytes,EIF4G2,25853550,S000063
Monocytes,EMP3,25853550,S000063
Monocytes,FTL,25853550,S000063
Monocytes,GABARAP,25853550,S000063
Monocytes,NCOA4,25853550,S000063
Monocytes,RAB1A,25853550,S000063
Monocytes,RHOA,25853550,S000063
Monocytes,SAT1,25853550,S000063
Monocytes,SRGN,25853550,S000063
Monocytes,TEK,25853550,S000063
Monocytes,TMBIM6,25853550,S000063
Monocytes,UBE2D3,25853550,S000063
Neutrophils,FPR1,25853550,S000064
Neutrophils,PROK2,25853550,S000064
Neutrophils,ABTB1,25853550,S000064
Neutrophils,SLC25A37,25853550,S000064
Neutrophils,VNN2,25853550,S000064
Neutrophils,CAMP,25853550,S000064
Neutrophils,TNFSF14,25853550,S000064
Neutrophils,SEPX1,25853550,S000064
Neutrophils,XPO6,25853550,S000064
Neutrophils,GPR77,25853550,S000064
Neutrophils,SEC14L1,25853550,S000064
Neutrophils,FPR2,25853550,S000064
Neutrophils,AMPD2,25853550,S000064
Neutrophils,EMR4P,25853550,S000064
Neutrophils,MAEA,25853550,S000064
Neutrophils,TREML4,25853550,S000064
NKcells,LST1,25853550,S000065
NKcells,FASLG,25853550,S000065
NKcells,CRTAM,25853550,S000065
NKcells,KLRG1,25853550,S000065
NKcells,PILRA,25853550,S000065
NKcells,CDH2,25853550,S000065
NKcells,AKT3,25853550,S000065
NKcells,AXL,25853550,S000065
NKcells,CYTH1,25853550,S000065
NKcells,GRB2,25853550,S000065
NKcells,LILRB5,25853550,S000065
NKcells,MAPK4,25853550,S000065
NKcells,NOTCH3,25853550,S000065
NKcells,PIK3CG,25853550,S000065
NKcells,PLCG2,25853550,S000065
NKcells,SIGLEC7,25853550,S000065
NKcells,SIGLEC9,25853550,S000065
NKcells56bright,C11orf75,25853550,S000066
NKcells56bright,DYNLL1,25853550,S000066
NKcells56bright,HCP5,25853550,S000066
NKcells56bright,HDGFRP2,25853550,S000066
